row_type,plot_group,dataset,task,label_level,tagging_scheme,method_id,method_label,model,k_shot,split_seed,eval_split,metric_name,metric_label,metric_value,metric_value_percent,n_scores,expected_scores,completed_scores,score_source,status,is_placeholder,needs_more_runs,source_path,notes,last_updated
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,20,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.6773396720192046,67.73396720192046,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed42/pet_oada_verbalized_pattern_01_self_confidence_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k20_seed142/pet_oada_verbalized_pattern_01_self_confidence_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k20_seed242/pet_oada_verbalized_pattern_01_self_confidence_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.6498012287676184;0.7106518282988871;0.6715659589911086. BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,50,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7276834202612491,72.76834202612491,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed42/pet_oada_verbalized_pattern_01_self_confidence_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k50_seed142/pet_oada_verbalized_pattern_01_self_confidence_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k50_seed242/pet_oada_verbalized_pattern_01_self_confidence_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.765005456529647;0.7024770386863345;0.7155677655677657. BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,5,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.584171111391421,58.417111139142094,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed42/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k5_seed142/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k5_seed242/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.6347474367416047;0.4650312650312651;0.6527346324013932. BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble.,2026-05-19
mean,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,10,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.6971140897710955,69.71140897710954,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed42/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k10_seed142/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k10_seed242/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.7057977528089887;0.6853173470358741;0.7002271694684234. BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble.,2026-05-19
mean,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,20,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7357222267995138,73.57222267995138,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed42/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k20_seed142/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k20_seed242/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.7556142668428005;0.7247001499250374;0.7268522636307037. BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble.,2026-05-19
mean,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,50,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7793863821081142,77.93863821081142,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed42/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k50_seed142/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k50_seed242/pat_no_perm_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.7862931642001411;0.7776099511328298;0.7742560309913716. BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble.,2026-05-19
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,5,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.4629219918835534,46.29219918835534,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed42_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k5_seed142_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k5_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Mean over split seeds 42;142;242. Individual scores: 0.484077841662981;0.4459323736190157;0.4587557603686636. Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,10,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.5465215743105848,54.65215743105848,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed42_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k10_seed142_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k10_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Mean over split seeds 42;142;242. Individual scores: 0.5575595176749459;0.5354469396741525;0.5465582655826559. Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,20,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.6455701234701663,64.55701234701662,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed42_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k20_seed142_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k20_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Mean over split seeds 42;142;242. Individual scores: 0.6551861437388015;0.6390058127881338;0.6425184138835637. Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,50,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7365578072160145,73.65578072160145,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed42_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k50_seed142_pet_oada_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k50_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Mean over split seeds 42;142;242. Individual scores: 0.7231519556278091;0.7557962751805397;0.7307251908396948. Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.5967239314481229,59.67239314481228,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k5_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k5_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.6639934384398067;0.5067821067821068;0.6193962491224552. BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.6834750796983662,68.34750796983661,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k10_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k10_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.6711728169528681;0.6744761904761905;0.7047762316660399. BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7428347103110555,74.28347103110555,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k20_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k20_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.7410244988864143;0.7741816164231552;0.7132980156235971. BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7724635392056144,77.24635392056143,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k50_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k50_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.7578714785490701;0.7840396354950012;0.7754795035727717. BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,5,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.4509662868108168,45.09662868108168,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed42_pat_perm_verb_bart_ensemble_test_metrics.json;reports/ensemble_tagging/k5_seed142_pat_perm_verb_bart_ensemble_test_metrics.json;reports/ensemble_tagging/k5_seed242_pat_perm_verb_bart_ensemble_test_metrics.json,Mean over split seeds 42;142;242. Individual scores: 0.4913101604278074;0.40945790080738176;0.45213079919726124. Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
mean,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,10,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.5636851084721028,56.36851084721029,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed42_pat_perm_verb_bart_ensemble_test_metrics.json;reports/ensemble_tagging/k10_seed142_pat_perm_verb_bart_ensemble_test_metrics.json;reports/ensemble_tagging/k10_seed242_pat_perm_verb_bart_ensemble_test_metrics.json,Mean over split seeds 42;142;242. Individual scores: 0.5827428095039601;0.5428414701042238;0.5654710458081246. Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
mean,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,20,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.6563660517064477,65.63660517064477,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed42_pat_perm_verb_bart_ensemble_test_metrics.json;reports/ensemble_tagging/k20_seed142_pat_perm_verb_bart_ensemble_test_metrics.json;reports/ensemble_tagging/k20_seed242_pat_perm_verb_bart_ensemble_test_metrics.json,Mean over split seeds 42;142;242. Individual scores: 0.6606600526422352;0.6330537942319493;0.6753843082451587. Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
mean,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_vote,Pat+Perm+Verb BART ensemble,facebook/bart-base,50,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7423803407816965,74.23803407816965,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed42_pat_perm_verb_bart_ensemble_test_metrics.json;reports/ensemble_tagging/k50_seed142_pat_perm_verb_bart_ensemble_test_metrics.json;reports/ensemble_tagging/k50_seed242_pat_perm_verb_bart_ensemble_test_metrics.json,Mean over split seeds 42;142;242. Individual scores: 0.7385876298484704;0.7545402408717263;0.7340131516248928. Direct hard-argmax vote from the Pat+Perm+Verb BART ensemble.,2026-05-20
mean,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,5,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.5821342419482073,58.21342419482073,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed42/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k5_seed142/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k5_seed242/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.6230806373732496;0.5001468141333072;0.6231752743380651. BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
mean,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,10,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.659404589476293,65.9404589476293,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed42/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k10_seed142/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k10_seed242/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.6592928719984874;0.6032695374800637;0.715651358950328. BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
mean,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,20,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.723924797722964,72.3924797722964,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed42/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k20_seed142/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k20_seed242/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.7560661764705882;0.6926839005888812;0.7230243161094226. BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
mean,main,conll2003,ner,coarse,BIO,pat_perm_verb_bart_ensemble_to_bert,Pat+Perm+Verb BART ensemble -> BERT,google-bert/bert-base-cased,50,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.777738811436969,77.7738811436969,3,3,3,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed42/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k50_seed142/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json;models/bert_conll_distilled/k50_seed242/pet_oada_verbalized_diverse_ensemble_filtered/top_1000_hard_argmax/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.7881371640407785;0.7629784525865988;0.7821008176835295. BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm+Verb BART ensemble.,2026-05-20
mean,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,5,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.4685641920077052,46.856419200770524,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k5_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k5_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Mean over split seeds 42;142;242. Individual scores: 0.5099199824619094;0.4372855086903576;0.45848708487084877. Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
mean,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,10,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.5554057872615769,55.54057872615768,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k10_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k10_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Mean over split seeds 42;142;242. Individual scores: 0.5601885052760988;0.5449225100249269;0.5611063464837049. Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
mean,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,20,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.6508671533125995,65.08671533125995,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k20_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k20_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Mean over split seeds 42;142;242. Individual scores: 0.672745490981964;0.632873425314937;0.6469825436408977. Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
mean,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,50,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7449585706544201,74.49585706544201,3,3,3,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k50_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json;reports/ensemble_tagging/k50_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Mean over split seeds 42;142;242. Individual scores: 0.74142951066028;0.7549556352652445;0.7384905660377358. Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
