row_type,plot_group,dataset,task,label_level,tagging_scheme,method_id,method_label,model,k_shot,split_seed,eval_split,metric_name,metric_label,metric_value,metric_value_percent,n_scores,expected_scores,completed_scores,score_source,status,is_placeholder,needs_more_runs,source_path,notes,last_updated
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_val,Pat+Perm BART (VAL),facebook/bart-base,20,242,validation,span_strict_f1,Strict span F1,0.5946003401360545,59.46003401360544,1,3,1,validation,placeholder,true,false,models/conll2003_kshot_seq2seq/bart_base/pet_oada_verbalized/k20_seed242/pattern_01_xe_verbalized_final2000/training_summary.json,Single pattern_01 BART learner. Validation score used as a temporary plot placeholder because test decoding is not available in the summary.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_val,Pat+Perm BART (VAL),facebook/bart-base,50,42,validation,span_strict_f1,Strict span F1,0.7255097960815674,72.55097960815674,1,3,1,validation,placeholder,true,false,models/conll2003_kshot_seq2seq/bart_base/pet_oada_verbalized/k50_seed42/pattern_01_xe_verbalized_final2000/training_summary.json,Single pattern_01 BART learner. Validation score used as a temporary plot placeholder because test decoding is not available in the summary.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_val,Pat+Perm BART (VAL),facebook/bart-base,50,142,validation,span_strict_f1,Strict span F1,0.7259600922490724,72.59600922490725,1,3,1,validation,placeholder,true,false,models/conll2003_kshot_seq2seq/bart_base/pet_oada_verbalized/k50_seed142/pattern_01_xe_verbalized_final2000/training_summary.json,Single pattern_01 BART learner. Validation score used as a temporary plot placeholder because test decoding is not available in the summary.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_val,Pat+Perm BART (VAL),facebook/bart-base,50,242,validation,span_strict_f1,Strict span F1,0.7538250294233032,75.38250294233032,1,3,1,validation,placeholder,true,false,models/conll2003_kshot_seq2seq/bart_base/pet_oada_verbalized/k50_seed242/pattern_01_xe_verbalized_final2000/training_summary.json,Single pattern_01 BART learner. Validation score used as a temporary plot placeholder because test decoding is not available in the summary.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,5,42,test,span_strict_f1,Strict span F1,0.484077841662981,48.4077841662981,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed42_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,5,142,test,span_strict_f1,Strict span F1,0.4459323736190157,44.59323736190157,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed142_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,5,242,test,span_strict_f1,Strict span F1,0.4587557603686636,45.87557603686636,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,10,42,test,span_strict_f1,Strict span F1,0.5575595176749459,55.75595176749459,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed42_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,10,142,test,span_strict_f1,Strict span F1,0.5354469396741525,53.54469396741525,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed142_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,10,242,test,span_strict_f1,Strict span F1,0.5465582655826559,54.65582655826559,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,20,42,test,span_strict_f1,Strict span F1,0.6551861437388015,65.51861437388014,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed42_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,20,142,test,span_strict_f1,Strict span F1,0.6390058127881338,63.90058127881338,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed142_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,20,242,test,span_strict_f1,Strict span F1,0.6425184138835637,64.25184138835637,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,50,42,test,span_strict_f1,Strict span F1,0.7231519556278091,72.31519556278091,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed42_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,50,142,test,span_strict_f1,Strict span F1,0.7557962751805397,75.57962751805397,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed142_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,50,242,test,span_strict_f1,Strict span F1,0.7307251908396948,73.07251908396948,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,42,test,span_strict_f1,Strict span F1,0.6639934384398067,66.39934384398067,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,142,test,span_strict_f1,Strict span F1,0.5067821067821068,50.67821067821068,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,242,test,span_strict_f1,Strict span F1,0.6193962491224552,61.93962491224552,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,42,test,span_strict_f1,Strict span F1,0.6711728169528681,67.11728169528681,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,142,test,span_strict_f1,Strict span F1,0.6744761904761905,67.44761904761904,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,242,test,span_strict_f1,Strict span F1,0.7047762316660399,70.47762316660399,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,42,test,span_strict_f1,Strict span F1,0.7410244988864143,74.10244988864143,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,142,test,span_strict_f1,Strict span F1,0.7741816164231552,77.41816164231552,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,242,test,span_strict_f1,Strict span F1,0.7132980156235971,71.32980156235971,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k20_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,42,test,span_strict_f1,Strict span F1,0.7578714785490701,75.787147854907,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed42/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,142,test,span_strict_f1,Strict span F1,0.7840396354950012,78.40396354950012,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed142/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,242,test,span_strict_f1,Strict span F1,0.7754795035727717,77.54795035727717,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k50_seed242/verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble.,2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,5,42,test,span_strict_f1,Strict span F1,0.5099199824619094,50.99199824619094,1,3,1,test,in_progress,false,true,reports/ensemble_tagging/k5_seed42_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,5,142,test,span_strict_f1,Strict span F1,0.4372855086903576,43.72855086903576,1,3,1,test,in_progress,false,true,reports/ensemble_tagging/k5_seed142_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_vote,Seed+Perm BART ensemble vote,facebook/bart-base,5,242,test,span_strict_f1,Strict span F1,0.4584870848708488,45.84870848708488,1,3,1,test,in_progress,false,true,reports/ensemble_tagging/k5_seed242_oada_style_seed_ensemble_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from same-pattern, different-seed BART ensemble. Supporting control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,42,test,span_strict_f1,Strict span F1,0.6583850931677019,65.83850931677019,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed42/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,142,test,span_strict_f1,Strict span F1,0.4841292812349252,48.41292812349252,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed142/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,242,test,span_strict_f1,Strict span F1,0.6250504235578862,62.50504235578862,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k5_seed242/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,42,test,span_strict_f1,Strict span F1,0.6819283598168596,68.19283598168596,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed42/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,142,test,span_strict_f1,Strict span F1,0.6778149386845039,67.7814938684504,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed142/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
individual,supporting,conll2003,ner,coarse,BIO,seed_perm_bart_ensemble_to_bert,Seed+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,242,test,span_strict_f1,Strict span F1,0.693749422952636,69.37494229526359,1,3,1,test,ready_for_draft,false,false,models/bert_conll_distilled/k10_seed242/oada_style_seed_ensemble_verbalized_final2000_filtered/top_1000_hard_argmax/training_summary.json,"BERT distilled from top_1000 hard-argmax labels produced by the same-pattern, different-seed BART ensemble. Supporting pattern-diversity control.",2026-05-18
mean,main,conll2003,ner,coarse,BIO,bert,BERT,google-bert/bert-base-cased,5,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.3642070763923271,36.42070763923272,3,3,3,test,ready_for_draft,false,false,results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv;results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv;results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv,Mean over split seeds 42;142;242. Individual scores: 0.3426322491029054;0.3703490049033747;0.3796399751707014. Standard k-shot BERT baseline; held-out test score.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,bert,BERT,google-bert/bert-base-cased,10,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.5031609629858641,50.31609629858641,3,3,3,test,ready_for_draft,false,false,results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv;results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv;results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv,Mean over split seeds 42;142;242. Individual scores: 0.5172511046347653;0.5131603165838395;0.4790714677389874. Standard k-shot BERT baseline; held-out test score.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,bert,BERT,google-bert/bert-base-cased,20,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.611367406652996,61.13674066529961,3,3,3,test,ready_for_draft,false,false,results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv;results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv;results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv,Mean over split seeds 42;142;242. Individual scores: 0.6622666087711681;0.5539269677200712;0.6179086434677489. Standard k-shot BERT baseline; held-out test score.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,bert,BERT,google-bert/bert-base-cased,50,42;142;242,test,span_strict_f1_mean,Mean strict span F1,0.7403371801545163,74.03371801545163,3,3,3,test,ready_for_draft,false,false,results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv;results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv;results/bert_conll2003_standard_report/BERT_kshot_standard_report.csv,Mean over split seeds 42;142;242. Individual scores: 0.7348066298342543;0.7605535729828531;0.7256513376464416. Standard k-shot BERT baseline; held-out test score.,2026-05-18
mean,main,conll2003,ner,coarse,BIO,pat_perm_bart_val,Pat+Perm BART (VAL),facebook/bart-base,5,42;142;242,validation,span_strict_f1_mean,Mean strict span F1,0.4594048072545887,45.94048072545887,3,3,3,validation,placeholder,true,false,models/conll2003_kshot_seq2seq/bart_base/pet_oada_verbalized/k5_seed42/pattern_01_xe_verbalized_final2000/training_summary.json;models/conll2003_kshot_seq2seq/bart_base/pet_oada_verbalized/k5_seed142/pattern_01_xe_verbalized_final2000/training_summary.json;models/conll2003_kshot_seq2seq/bart_base/pet_oada_verbalized/k5_seed242/pattern_01_xe_verbalized_final2000/training_summary.json,Mean over split seeds 42;142;242. Individual scores: 0.4853023359785403;0.445562262463671;0.4473498233215548. Single pattern_01 BART learner. Validation score used as a temporary plot placeholder because test decoding is not available in the summary.,2026-05-18
