row_type,plot_group,dataset,task,label_level,tagging_scheme,method_id,method_label,model,k_shot,split_seed,eval_split,metric_name,metric_label,metric_value,metric_value_percent,n_scores,expected_scores,completed_scores,score_source,status,is_placeholder,needs_more_runs,source_path,notes,last_updated
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart,Pat+Perm BART,facebook/bart-base,50,242,test,span_strict_f1,Strict span F1,0.7264346190028221,72.64346190028222,1,3,1,test,ready_for_draft,false,false,reports/single_bart_tagging/k50_seed242_pat_perm_bart_pattern_01_test_metrics.json,Single pattern_01 BART learner; held-out test score from generated hard tags.,2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,5,42,test,span_strict_f1,Strict span F1,0.5547103569338795,55.47103569338795,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed42/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,5,142,test,span_strict_f1,Strict span F1,0.4707719332487557,47.07719332487557,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed142/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,5,242,test,span_strict_f1,Strict span F1,0.5425861583247252,54.25861583247252,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed242/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,10,42,test,span_strict_f1,Strict span F1,0.5918233698194406,59.18233698194406,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed42/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,10,142,test,span_strict_f1,Strict span F1,0.5728116972930252,57.28116972930252,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed142/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,10,242,test,span_strict_f1,Strict span F1,0.6471663619744058,64.71663619744058,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed242/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,20,42,test,span_strict_f1,Strict span F1,0.6509475932022422,65.09475932022421,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed42/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,20,142,test,span_strict_f1,Strict span F1,0.6900245075791959,69.00245075791959,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed142/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,20,242,test,span_strict_f1,Strict span F1,0.6715659589911086,67.15659589911085,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed242/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,50,42,test,span_strict_f1,Strict span F1,0.7421788737578211,74.21788737578211,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k50_seed42/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,50,142,test,span_strict_f1,Strict span F1,0.6989504695267906,69.89504695267907,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k50_seed142/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_to_bert,Pat+Perm BART -> BERT,google-bert/bert-base-cased,50,242,test,span_strict_f1,Strict span F1,0.7001951392584709,70.0195139258471,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k50_seed242/pat_perm_bart_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by a single Pat+Perm pattern_01 BART teacher selected by self-confidence. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,5,42,test,span_strict_f1,Strict span F1,0.6272,62.72,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed42/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,5,142,test,span_strict_f1,Strict span F1,0.4493532338308458,44.93532338308458,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed142/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,5,242,test,span_strict_f1,Strict span F1,0.6377068557919622,63.77068557919622,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed242/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,10,42,test,span_strict_f1,Strict span F1,0.6830178121794274,68.30178121794273,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed42/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,10,142,test,span_strict_f1,Strict span F1,0.6857142857142856,68.57142857142856,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed142/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,10,242,test,span_strict_f1,Strict span F1,0.6607981220657276,66.07981220657277,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed242/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,20,42,test,span_strict_f1,Strict span F1,0.7662774239207361,76.6277423920736,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed42/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,20,142,test,span_strict_f1,Strict span F1,0.7225101290869688,72.25101290869688,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed142/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,20,242,test,span_strict_f1,Strict span F1,0.6941580756013747,69.41580756013747,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed242/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,50,42,test,span_strict_f1,Strict span F1,0.784070796460177,78.40707964601769,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k50_seed42/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,50,142,test,span_strict_f1,Strict span F1,0.7516718680338832,75.16718680338832,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k50_seed142/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_bart_ensemble_to_bert,Pat BART ensemble -> BERT,google-bert/bert-base-cased,50,242,test,span_strict_f1,Strict span F1,0.778568947551233,77.85689475512329,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k50_seed242/pat_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the no-permutation Pat BART pattern ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,5,42,test,span_strict_f1,Strict span F1,0.484077841662981,48.4077841662981,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed42_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,5,142,test,span_strict_f1,Strict span F1,0.4459323736190157,44.59323736190157,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed142_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,5,242,test,span_strict_f1,Strict span F1,0.4587557603686636,45.87557603686636,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k5_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,10,42,test,span_strict_f1,Strict span F1,0.5575595176749459,55.75595176749459,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed42_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,10,142,test,span_strict_f1,Strict span F1,0.5354469396741525,53.54469396741525,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed142_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,10,242,test,span_strict_f1,Strict span F1,0.5465582655826559,54.65582655826559,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k10_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,20,42,test,span_strict_f1,Strict span F1,0.6551861437388015,65.51861437388014,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed42_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,20,142,test,span_strict_f1,Strict span F1,0.6390058127881338,63.90058127881338,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed142_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,20,242,test,span_strict_f1,Strict span F1,0.6425184138835637,64.25184138835637,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k20_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,50,42,test,span_strict_f1,Strict span F1,0.7231519556278091,72.31519556278091,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed42_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,50,142,test,span_strict_f1,Strict span F1,0.7557962751805397,75.57962751805397,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed142_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_vote,Pat+Perm BART ensemble vote,facebook/bart-base,50,242,test,span_strict_f1,Strict span F1,0.7307251908396948,73.07251908396948,1,3,1,test,ready_for_draft,false,false,reports/ensemble_tagging/k50_seed242_pet_oada_verbalized_final2000_test_metrics.json,"Direct hard-argmax majority vote from the pattern-diverse, order-permuted BART ensemble.",2026-05-18
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,42,test,span_strict_f1,Strict span F1,0.6639934384398067,66.39934384398067,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed42/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,142,test,span_strict_f1,Strict span F1,0.4570973521799721,45.70973521799721,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed142/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,5,242,test,span_strict_f1,Strict span F1,0.5717602363866611,57.17602363866611,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k5_seed242/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,42,test,span_strict_f1,Strict span F1,0.6670379652835793,66.70379652835793,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed42/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,142,test,span_strict_f1,Strict span F1,0.6653473184246982,66.53473184246982,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed142/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,10,242,test,span_strict_f1,Strict span F1,0.6992321213803312,69.92321213803312,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k10_seed242/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,42,test,span_strict_f1,Strict span F1,0.7410244988864143,74.10244988864143,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed42/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,142,test,span_strict_f1,Strict span F1,0.7416459805232003,74.16459805232003,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed142/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,20,242,test,span_strict_f1,Strict span F1,0.7063149186506114,70.63149186506114,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k20_seed242/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
individual,main,conll2003,ner,coarse,BIO,pat_perm_bart_ensemble_to_bert,Pat+Perm BART ensemble -> BERT,google-bert/bert-base-cased,50,42,test,span_strict_f1,Strict span F1,0.7782533466897368,77.82533466897368,1,3,1,test,final_fixed600,false,false,models/bert_conll_distilled_fixed_final600_report/k50_seed42/pat_perm_bart_ensemble_to_bert/hard_argmax/training_summary.json,BERT distilled from top_1000 hard-argmax labels produced by the Pat+Perm BART ensemble. Final fixed-600 checkpoint; no early stopping or best-checkpoint selection.,2026-05-19
